UserId,AttractionType,AvgRating,Visits
24718,Water Parks,5.0,1
24719,Points of Interest & Landmarks,5.0,1
24721,Nature & Wildlife Areas,5.0,1
24731,Beaches,1.0,1
24735,Points of Interest & Landmarks,4.0,1
24736,Nature & Wildlife Areas,5.0,1
24736,Water Parks,4.0,1
24737,Beaches,4.0,1
24742,Beaches,4.0,1
24743,Beaches,4.0,1
24747,Water Parks,5.0,1
24749,Beaches,5.0,2
24750,Beaches,4.0,1
24750,Points of Interest & Landmarks,3.0,1
24754,Water Parks,4.0,2
24755,Nature & Wildlife Areas,4.0,1
24755,Points of Interest & Landmarks,5.0,2
24755,Waterfalls,4.0,1
24756,Beaches,5.0,1
24759,Religious Sites,4.0,1
24761,Nature & Wildlife Areas,4.0,1
24762,Nature & Wildlife Areas,4.0,1
24764,Water Parks,5.0,1
24766,Nature & Wildlife Areas,4.0,1
24769,Nature & Wildlife Areas,5.0,1
24769,Points of Interest & Landmarks,5.0,2
24778,Nature & Wildlife Areas,5.0,1
24778,Points of Interest & Landmarks,5.0,1
24778,Religious Sites,5.0,1
24778,Water Parks,5.0,1
24779,Points of Interest & Landmarks,5.0,1
24781,Points of Interest & Landmarks,3.0,1
24781,Waterfalls,3.0,1
24782,Nature & Wildlife Areas,5.0,2
24783,Nature & Wildlife Areas,5.0,1
24783,Religious Sites,4.0,1
24785,Water Parks,5.0,1
24786,Beaches,3.0,1
24788,Nature & Wildlife Areas,4.0,2
24788,Water Parks,4.0,1
24791,Nature & Wildlife Areas,5.0,1
24792,Nature & Wildlife Areas,4.0,1
24792,Water Parks,5.0,1
24794,Nature & Wildlife Areas,5.0,1
24795,Nature & Wildlife Areas,4.0,1
24795,Waterfalls,2.0,1
24799,Beaches,3.0,2
24800,Nature & Wildlife Areas,5.0,1
24802,Beaches,4.0,1
24807,Points of Interest & Landmarks,5.0,1
24808,Nature & Wildlife Areas,4.0,1
24808,Religious Sites,5.0,1
24809,Nature & Wildlife Areas,5.0,1
24809,Points of Interest & Landmarks,5.0,1
24809,Waterfalls,5.0,1
24811,Water Parks,4.0,1
24815,Beaches,1.0,2
24816,Points of Interest & Landmarks,5.0,1
24817,Points of Interest & Landmarks,5.0,1
24818,Nature & Wildlife Areas,5.0,1
24823,Religious Sites,5.0,1
24824,Nature & Wildlife Areas,2.0,1
24826,Religious Sites,4.0,1
24827,Nature & Wildlife Areas,4.0,1
24828,Religious Sites,3.0,1
24829,Nature & Wildlife Areas,5.0,2
24833,Nature & Wildlife Areas,4.0,1
24833,Points of Interest & Landmarks,3.0,1
24833,Waterfalls,5.0,1
24838,Religious Sites,4.0,2
24840,Beaches,3.0,1
24840,Religious Sites,3.0,1
24841,Nature & Wildlife Areas,5.0,1
24842,Points of Interest & Landmarks,4.0,1
24843,Religious Sites,4.5,2
24855,Nature & Wildlife Areas,5.0,1
24856,Water Parks,4.0,1
24861,Nature & Wildlife Areas,4.0,1
24861,Points of Interest & Landmarks,5.0,1
24862,Water Parks,5.0,1
24867,Beaches,4.0,1
24867,Water Parks,4.0,1
24868,Water Parks,5.0,1
24868,Waterfalls,3.0,1
24869,Water Parks,5.0,1
24877,Beaches,3.0,1
24878,Nature & Wildlife Areas,3.0,2
24881,Beaches,3.0,1
24882,Beaches,5.0,1
24883,Beaches,3.0,1
24887,Nature & Wildlife Areas,5.0,1
24888,Water Parks,5.0,1
24893,Beaches,5.0,1
24893,Water Parks,3.0,2
24897,Nature & Wildlife Areas,5.0,1
24909,Religious Sites,4.0,1
24910,Nature & Wildlife Areas,4.0,1
24910,Water Parks,3.0,1
24916,Nature & Wildlife Areas,4.0,1
24916,Points of Interest & Landmarks,2.0,1
24919,Water Parks,5.0,1
24920,Religious Sites,4.5,2
24920,Waterfalls,3.0,1
24925,Nature & Wildlife Areas,5.0,1
24925,Points of Interest & Landmarks,3.0,1
24929,Nature & Wildlife Areas,5.0,2
24930,Religious Sites,5.0,1
24940,Nature & Wildlife Areas,4.0,1
24940,Points of Interest & Landmarks,4.0,2
24941,Nature & Wildlife Areas,3.0,1
24943,Nature & Wildlife Areas,5.0,1
24944,Beaches,4.0,1
24944,Waterfalls,4.0,1
24945,Nature & Wildlife Areas,5.0,1
24948,Nature & Wildlife Areas,5.0,1
24950,Nature & Wildlife Areas,4.0,1
24950,Religious Sites,4.0,1
24952,Religious Sites,5.0,1
24955,Religious Sites,4.0,1
24957,Points of Interest & Landmarks,4.0,1
24958,Nature & Wildlife Areas,4.0,1
24959,Beaches,5.0,1
24961,Water Parks,5.0,1
24962,Nature & Wildlife Areas,4.0,1
24962,Points of Interest & Landmarks,5.0,1
24965,Nature & Wildlife Areas,5.0,2
24966,Beaches,5.0,3
24967,Nature & Wildlife Areas,5.0,2
24968,Nature & Wildlife Areas,5.0,1
24969,Nature & Wildlife Areas,4.0,1
24969,Religious Sites,4.0,1
24973,Points of Interest & Landmarks,3.0,1
24978,Beaches,3.0,1
24979,Religious Sites,5.0,1
24981,Ancient Ruins,4.5,2
24981,Beaches,3.0,1
24981,Nature & Wildlife Areas,4.0,1
24981,Points of Interest & Landmarks,5.0,1
24981,Religious Sites,4.0,1
24981,Water Parks,5.0,1
24983,Nature & Wildlife Areas,2.0,1
24984,Nature & Wildlife Areas,5.0,2
24987,Points of Interest & Landmarks,4.0,1
24991,Water Parks,5.0,1
24993,Beaches,4.0,1
24993,Religious Sites,4.0,1
24996,Beaches,4.0,1
25001,Water Parks,5.0,1
25007,Religious Sites,4.0,1
25008,Ballets,4.0,2
25009,Nature & Wildlife Areas,4.0,1
25011,Waterfalls,3.0,1
25012,Beaches,5.0,1
25017,Water Parks,4.0,1
25018,Points of Interest & Landmarks,5.0,1
25019,Ballets,5.0,1
25019,Nature & Wildlife Areas,3.0,1
25019,Religious Sites,5.0,1
25020,Points of Interest & Landmarks,5.0,1
25022,Beaches,5.0,1
25023,Nature & Wildlife Areas,5.0,1
25029,Nature & Wildlife Areas,5.0,1
25030,Religious Sites,4.0,1
25033,Points of Interest & Landmarks,4.0,1
25035,Nature & Wildlife Areas,5.0,1
25035,Religious Sites,3.0,1
25039,Points of Interest & Landmarks,4.0,1
25040,Water Parks,4.0,1
25048,Water Parks,4.0,1
25053,Water Parks,5.0,1
25054,Waterfalls,4.0,1
25056,Beaches,3.0,1
25056,Nature & Wildlife Areas,4.0,2
25056,Religious Sites,3.0,1
25067,Points of Interest & Landmarks,5.0,1
25070,Religious Sites,4.0,1
25071,Beaches,1.0,1
25076,Religious Sites,1.0,1
25079,Nature & Wildlife Areas,4.0,1
25081,Nature & Wildlife Areas,3.0,1
25081,Points of Interest & Landmarks,2.0,1
25082,Beaches,5.0,1
25083,Nature & Wildlife Areas,4.0,1
25093,Ballets,3.0,1
25093,National Parks,5.0,1
25093,Neighborhoods,4.0,1
25093,Points of Interest & Landmarks,2.0,1
25099,Beaches,5.0,1
25101,Religious Sites,4.0,1
25116,Points of Interest & Landmarks,5.0,1
25120,Beaches,3.0,1
25124,Religious Sites,4.0,1
25127,Beaches,3.0,1
25127,Waterfalls,5.0,1
25130,National Parks,5.0,1
25138,Religious Sites,4.0,1
25142,Religious Sites,4.0,1
25151,Religious Sites,2.0,1
25152,Beaches,3.0,1
25152,Nature & Wildlife Areas,4.0,1
25152,Points of Interest & Landmarks,4.0,1
25152,Religious Sites,3.0,2
25152,Water Parks,4.0,1
25153,Water Parks,5.0,1
25154,National Parks,5.0,1
25156,Nature & Wildlife Areas,4.0,1
25159,Beaches,4.0,1
25161,Beaches,4.0,1
25162,Beaches,3.0,1
25164,Nature & Wildlife Areas,4.0,1
25164,Points of Interest & Landmarks,5.0,1
25165,Beaches,4.0,2
25166,Points of Interest & Landmarks,5.0,1
25167,Nature & Wildlife Areas,5.0,1
25167,Waterfalls,5.0,1
25171,Religious Sites,4.0,1
25172,Water Parks,5.0,1
25176,Beaches,4.0,1
25176,Nature & Wildlife Areas,5.0,1
25176,Volcanos,4.0,2
25178,Nature & Wildlife Areas,4.0,1
25181,Beaches,4.0,1
25186,Points of Interest & Landmarks,3.0,1
25187,Beaches,5.0,1
25188,National Parks,5.0,1
25191,Beaches,5.0,1
25198,Beaches,5.0,1
25200,Nature & Wildlife Areas,5.0,1
25200,Waterfalls,3.0,1
25201,Beaches,5.0,1
25201,Nature & Wildlife Areas,4.0,1
25201,Water Parks,5.0,1
25204,Beaches,3.0,1
25204,Religious Sites,4.0,1
25204,Water Parks,4.5,2
25206,Points of Interest & Landmarks,5.0,1
25215,Nature & Wildlife Areas,4.0,1
25215,Religious Sites,4.0,2
25223,Nature & Wildlife Areas,5.0,1
25224,Religious Sites,2.0,1
25228,Religious Sites,4.0,1
25230,Beaches,3.0,1
25233,Beaches,3.0,1
25233,Points of Interest & Landmarks,4.0,1
25234,Nature & Wildlife Areas,3.0,1
25239,Ballets,4.0,2
25239,Points of Interest & Landmarks,4.0,1
25246,Nature & Wildlife Areas,4.0,2
25247,Nature & Wildlife Areas,4.5,2
25247,Waterfalls,4.0,1
25250,Beaches,3.0,1
25250,Points of Interest & Landmarks,3.0,1
25252,Beaches,5.0,1
25252,Nature & Wildlife Areas,4.0,1
25254,Water Parks,4.0,1
25259,Nature & Wildlife Areas,5.0,2
25259,Religious Sites,4.0,1
25262,Beaches,4.0,1
25264,Beaches,4.5,2
25268,Water Parks,5.0,1
25273,Beaches,4.0,2
25273,Water Parks,4.0,1
25274,Beaches,4.0,1
25274,Nature & Wildlife Areas,5.0,1
25277,Water Parks,5.0,1
25277,Waterfalls,4.0,1
25278,Beaches,3.0,2
25278,Nature & Wildlife Areas,5.0,2
25279,Beaches,3.0,1
25280,Religious Sites,4.0,1
25284,Religious Sites,2.0,1
25285,Beaches,4.75,4
25285,Nature & Wildlife Areas,3.5,2
25285,Points of Interest & Landmarks,5.0,2
25285,Water Parks,5.0,2
25292,Beaches,3.0,2
25292,Nature & Wildlife Areas,5.0,3
25292,Points of Interest & Landmarks,4.0,1
25292,Religious Sites,5.0,1
25292,Water Parks,4.0,1
25293,Nature & Wildlife Areas,5.0,2
25293,Water Parks,5.0,1
25294,Nature & Wildlife Areas,4.0,1
25294,Waterfalls,2.0,1
25299,Beaches,3.0,2
25306,Nature & Wildlife Areas,5.0,1
25309,Religious Sites,2.0,1
25326,Points of Interest & Landmarks,4.0,1
25329,Nature & Wildlife Areas,4.0,1
25331,Points of Interest & Landmarks,5.0,1
25334,Beaches,3.0,1
25334,Nature & Wildlife Areas,3.0,1
25334,Religious Sites,5.0,2
25338,Beaches,2.0,1
25343,National Parks,3.0,1
25343,Points of Interest & Landmarks,4.0,1
25346,Beaches,5.0,1
25349,Beaches,3.0,2
25349,Nature & Wildlife Areas,3.0,1
25349,Points of Interest & Landmarks,5.0,1
25350,Beaches,5.0,1
25355,Nature & Wildlife Areas,5.0,1
25356,Beaches,4.0,1
25363,Beaches,3.0,1
25368,Water Parks,3.0,1
25371,Religious Sites,5.0,1
25372,Beaches,3.0,1
25372,Points of Interest & Landmarks,5.0,1
25373,Points of Interest & Landmarks,3.0,1
25377,Nature & Wildlife Areas,4.0,1
25377,Religious Sites,5.0,1
25378,Water Parks,2.0,1
25379,Water Parks,5.0,1
25384,Points of Interest & Landmarks,4.0,1
25385,Ballets,4.0,4
25386,Beaches,5.0,1
25394,Nature & Wildlife Areas,5.0,1
25394,Points of Interest & Landmarks,5.0,2
25394,Waterfalls,5.0,1
25396,Water Parks,5.0,1
25399,Nature & Wildlife Areas,5.0,1
25405,Points of Interest & Landmarks,2.0,1
25412,Water Parks,5.0,1
25414,Water Parks,5.0,1
25423,Beaches,2.0,1
25424,Religious Sites,5.0,1
25425,Nature & Wildlife Areas,4.0,1
25426,Religious Sites,1.0,1
25428,Beaches,5.0,1
25428,Nature & Wildlife Areas,5.0,1
25428,Religious Sites,4.0,1
25428,Water Parks,4.0,1
25431,Historic Sites,3.6666666666666665,3
25431,Points of Interest & Landmarks,4.0,1
25432,Water Parks,5.0,1
25436,Beaches,3.0,1
25441,Nature & Wildlife Areas,4.0,1
25443,Beaches,5.0,1
25443,Nature & Wildlife Areas,5.0,1
25444,Beaches,4.0,2
25444,Water Parks,5.0,2
25449,Beaches,4.0,1
25451,Beaches,5.0,1
25451,Nature & Wildlife Areas,1.0,1
25454,Points of Interest & Landmarks,5.0,1
25454,Waterfalls,5.0,1
25458,Water Parks,5.0,1
25460,Beaches,2.0,1
25463,Nature & Wildlife Areas,4.0,1
25463,Points of Interest & Landmarks,5.0,2
25465,Water Parks,5.0,1
25469,Points of Interest & Landmarks,5.0,1
25472,Beaches,5.0,1
25473,Beaches,4.5,2
25473,Points of Interest & Landmarks,5.0,1
25477,Beaches,5.0,1
25478,Water Parks,4.0,2
25481,Religious Sites,5.0,1
25483,Nature & Wildlife Areas,5.0,1
25485,Beaches,4.0,1
25489,Nature & Wildlife Areas,5.0,1
25489,Points of Interest & Landmarks,1.0,1
25490,Water Parks,5.0,1
25493,Nature & Wildlife Areas,4.0,1
25494,Nature & Wildlife Areas,1.0,1
25495,Points of Interest & Landmarks,5.0,1
25496,Beaches,4.0,1
25496,Nature & Wildlife Areas,4.0,1
25498,Water Parks,5.0,1
25499,Water Parks,4.0,1
25503,Beaches,5.0,1
25503,Points of Interest & Landmarks,5.0,1
25505,Beaches,5.0,1
25505,Water Parks,5.0,1
25508,Volcanos,5.0,2
25509,Nature & Wildlife Areas,5.0,1
25510,Water Parks,3.0,1
25517,Beaches,3.0,1
25517,Religious Sites,4.0,1
25520,Beaches,3.0,1
25526,Beaches,5.0,2
25529,Beaches,4.0,1
25529,Nature & Wildlife Areas,5.0,1
25529,Points of Interest & Landmarks,5.0,1
25532,Nature & Wildlife Areas,3.0,1
25536,Waterfalls,3.0,1
25537,Water Parks,5.0,1
25539,Water Parks,5.0,1
25543,Nature & Wildlife Areas,3.0,2
25544,Water Parks,5.0,1
25546,Beaches,4.0,1
25551,Nature & Wildlife Areas,3.0,2
25561,Nature & Wildlife Areas,5.0,1
25563,Nature & Wildlife Areas,3.5,2
25563,Water Parks,5.0,1
25564,Nature & Wildlife Areas,4.0,1
25565,Volcanos,5.0,1
25566,Water Parks,4.0,1
25568,Beaches,4.0,1
25569,Religious Sites,1.0,1
25571,Beaches,4.0,1
25571,Nature & Wildlife Areas,3.0,2
25571,Points of Interest & Landmarks,5.0,1
25578,Religious Sites,5.0,1
25578,Water Parks,5.0,1
25580,Nature & Wildlife Areas,1.0,1
25586,Beaches,4.0,2
25590,Points of Interest & Landmarks,5.0,1
25592,Water Parks,5.0,2
25595,Nature & Wildlife Areas,4.0,1
25596,Religious Sites,4.0,1
25600,Points of Interest & Landmarks,4.0,1
25601,Spas,5.0,1
25605,Nature & Wildlife Areas,4.0,1
25607,Religious Sites,3.0,2
25608,Beaches,2.0,1
25608,Water Parks,5.0,1
25609,Nature & Wildlife Areas,4.0,1
25614,Religious Sites,4.0,1
25618,Points of Interest & Landmarks,4.5,2
25621,Nature & Wildlife Areas,5.0,1
25624,Water Parks,5.0,1
25628,Beaches,4.0,1
25631,Nature & Wildlife Areas,4.0,1
25631,Religious Sites,5.0,1
25632,Water Parks,5.0,1
25633,Nature & Wildlife Areas,5.0,1
25634,Nature & Wildlife Areas,5.0,1
25635,Beaches,5.0,1
25635,Nature & Wildlife Areas,5.0,1
25638,Waterfalls,3.0,1
25639,Points of Interest & Landmarks,2.0,1
25639,Religious Sites,5.0,2
25639,Water Parks,5.0,1
25641,Water Parks,4.0,1
25643,Nature & Wildlife Areas,5.0,2
25644,Water Parks,5.0,1
25645,Nature & Wildlife Areas,5.0,1
25646,Nature & Wildlife Areas,4.0,1
25647,Religious Sites,4.0,2
25647,Waterfalls,3.0,1
25654,Nature & Wildlife Areas,3.0,1
25655,Nature & Wildlife Areas,3.5,2
25655,Points of Interest & Landmarks,3.0,1
25658,Points of Interest & Landmarks,4.0,1
25659,Religious Sites,4.0,1
25669,Beaches,5.0,1
25670,Points of Interest & Landmarks,5.0,1
25670,Religious Sites,4.0,2
25674,Beaches,1.0,1
25674,Water Parks,5.0,2
25675,Beaches,3.0,1
25676,Nature & Wildlife Areas,4.0,1
25677,Religious Sites,4.0,1
25680,Nature & Wildlife Areas,4.0,1
25682,Beaches,4.0,1
25682,Nature & Wildlife Areas,5.0,2
25683,Nature & Wildlife Areas,4.0,2
25684,Nature & Wildlife Areas,4.0,1
25685,Nature & Wildlife Areas,5.0,1
25685,Waterfalls,4.0,1
25686,Nature & Wildlife Areas,5.0,1
25688,Points of Interest & Landmarks,5.0,1
25690,Beaches,5.0,1
25691,Points of Interest & Landmarks,3.0,2
25700,Nature & Wildlife Areas,5.0,1
25701,Water Parks,5.0,1
25702,Beaches,2.0,1
25702,Points of Interest & Landmarks,4.0,1
25705,Nature & Wildlife Areas,4.0,1
25707,Beaches,5.0,1
25708,Beaches,5.0,1
25714,Ballets,4.666666666666667,3
25714,Nature & Wildlife Areas,5.0,1
25717,Beaches,3.75,4
25717,Nature & Wildlife Areas,4.0,2
25717,Points of Interest & Landmarks,5.0,1
25717,Religious Sites,2.5,2
25725,Points of Interest & Landmarks,3.0,1
25730,Nature & Wildlife Areas,5.0,2
25730,Points of Interest & Landmarks,5.0,1
25747,Nature & Wildlife Areas,5.0,1
25750,Nature & Wildlife Areas,5.0,1
25751,Water Parks,5.0,2
25754,Nature & Wildlife Areas,4.0,1
25755,Beaches,4.0,1
25755,Nature & Wildlife Areas,4.0,1
25756,Beaches,5.0,1
25756,Religious Sites,5.0,1
25759,Water Parks,4.0,1
25762,Beaches,4.5,2
25762,Nature & Wildlife Areas,4.0,1
25762,Points of Interest & Landmarks,4.0,1
25762,Water Parks,5.0,1
25763,Water Parks,4.0,1
25765,Nature & Wildlife Areas,5.0,1
25765,Points of Interest & Landmarks,3.0,1
25765,Water Parks,4.0,1
25765,Waterfalls,3.0,1
25766,Nature & Wildlife Areas,4.0,1
25766,Waterfalls,4.0,1
25768,Religious Sites,5.0,1
25770,Beaches,3.0,1
25771,Water Parks,5.0,1
25772,Religious Sites,5.0,1
25773,Water Parks,5.0,1
25775,Beaches,4.0,1
25775,Nature & Wildlife Areas,5.0,1
25781,Beaches,3.0,1
25782,Nature & Wildlife Areas,4.0,1
25782,Points of Interest & Landmarks,4.0,1
25783,Water Parks,4.0,1
25785,Water Parks,4.0,1
25788,Beaches,3.0,1
25796,Nature & Wildlife Areas,5.0,1
25796,Points of Interest & Landmarks,5.0,1
25798,Religious Sites,4.0,1
25804,Nature & Wildlife Areas,5.0,1
25804,Religious Sites,4.0,1
25804,Waterfalls,3.0,1
25807,Beaches,3.0,1
25808,Beaches,5.0,1
25808,Volcanos,5.0,1
25810,Nature & Wildlife Areas,5.0,1
25811,Points of Interest & Landmarks,4.0,1
25814,Water Parks,5.0,1
25816,Beaches,5.0,1
25816,Points of Interest & Landmarks,3.0,1
25816,Water Parks,4.0,1
25819,Nature & Wildlife Areas,5.0,1
25820,Beaches,5.0,1
25823,Religious Sites,4.0,1
25824,Water Parks,5.0,1
25826,History Museums,5.0,1
25832,Water Parks,5.0,1
25834,Nature & Wildlife Areas,3.0,1
25834,Points of Interest & Landmarks,2.0,1
25834,Religious Sites,3.0,2
25834,Water Parks,5.0,2
25837,Beaches,4.0,1
25837,Religious Sites,4.0,1
25837,Waterfalls,3.0,1
25841,Nature & Wildlife Areas,4.0,1
25843,Nature & Wildlife Areas,4.0,1
25845,Waterfalls,2.0,1
25849,Water Parks,5.0,1
25852,Water Parks,4.0,1
25854,Nature & Wildlife Areas,4.0,1
25856,Nature & Wildlife Areas,5.0,1
25861,Nature & Wildlife Areas,4.0,2
25863,Points of Interest & Landmarks,5.0,1
25869,Beaches,3.0,1
25875,Beaches,2.0,1
25881,Beaches,5.0,1
25882,Nature & Wildlife Areas,3.0,1
25885,Beaches,5.0,1
25887,Beaches,5.0,2
25887,Nature & Wildlife Areas,5.0,2
25887,Points of Interest & Landmarks,5.0,1
25887,Religious Sites,5.0,1
25887,Water Parks,5.0,1
25887,Waterfalls,3.0,2
25889,Beaches,3.0,2
25895,Beaches,3.0,1
25895,Nature & Wildlife Areas,5.0,1
25895,Waterfalls,4.0,1
25906,Beaches,4.0,1
25909,Nature & Wildlife Areas,4.0,1
25909,Points of Interest & Landmarks,5.0,1
25910,Beaches,2.0,1
25911,Nature & Wildlife Areas,5.0,1
25913,Beaches,3.0,1
25915,Nature & Wildlife Areas,5.0,1
25917,Beaches,5.0,1
25917,Points of Interest & Landmarks,1.0,1
25920,Points of Interest & Landmarks,5.0,1
25920,Waterfalls,1.0,1
25925,Beaches,3.0,1
25925,Nature & Wildlife Areas,4.0,1
25925,Religious Sites,1.0,1
25927,Beaches,4.0,1
25932,Nature & Wildlife Areas,3.0,2
25932,Points of Interest & Landmarks,3.0,1
25933,Points of Interest & Landmarks,4.0,1
25936,Nature & Wildlife Areas,2.0,1
25938,Nature & Wildlife Areas,5.0,1
25941,Beaches,5.0,2
25942,Beaches,4.0,1
25942,Historic Sites,1.0,1
25942,Nature & Wildlife Areas,5.0,1
25943,Beaches,3.0,1
25948,Beaches,5.0,1
25953,Beaches,4.0,1
25955,Nature & Wildlife Areas,4.0,1
25955,Religious Sites,5.0,2
25957,Beaches,4.0,1
25957,National Parks,5.0,1
25963,Beaches,3.5,2
25963,National Parks,4.0,1
25963,Points of Interest & Landmarks,4.0,1
25963,Religious Sites,4.0,2
25963,Volcanos,4.0625,16
25964,Religious Sites,5.0,1
25964,Water Parks,5.0,1
25966,Water Parks,5.0,1
25967,Beaches,4.0,1
25974,Nature & Wildlife Areas,4.0,1
25976,Nature & Wildlife Areas,5.0,1
25978,Ancient Ruins,5.0,1
25979,Nature & Wildlife Areas,5.0,1
25979,Points of Interest & Landmarks,4.0,1
25979,Water Parks,5.0,1
25979,Waterfalls,3.0,2
25980,Beaches,2.0,1
25985,Beaches,4.0,1
25986,Beaches,2.5,2
25986,Points of Interest & Landmarks,3.0,1
25986,Water Parks,5.0,1
25993,Nature & Wildlife Areas,5.0,1
25993,Waterfalls,4.0,1
25994,Beaches,5.0,1
25995,Nature & Wildlife Areas,5.0,2
25995,Points of Interest & Landmarks,3.0,1
25995,Water Parks,5.0,1
25996,Water Parks,4.0,1
25997,Nature & Wildlife Areas,1.0,1
26000,Nature & Wildlife Areas,3.0,1
26001,Beaches,5.0,1
26003,Nature & Wildlife Areas,5.0,1
26003,Religious Sites,4.0,1
26004,Waterfalls,3.0,1
26007,Nature & Wildlife Areas,5.0,1
26007,Water Parks,5.0,1
26008,Nature & Wildlife Areas,3.0,1
26009,Water Parks,5.0,1
26021,Water Parks,5.0,1
26025,Beaches,5.0,1
26025,Nature & Wildlife Areas,5.0,1
26026,Points of Interest & Landmarks,5.0,1
26027,Points of Interest & Landmarks,4.0,2
26033,Religious Sites,4.0,1
26034,Nature & Wildlife Areas,5.0,1
26039,Flea & Street Markets,5.0,3
26040,Points of Interest & Landmarks,5.0,1
26042,Religious Sites,5.0,1
26043,Water Parks,4.0,2
26046,Religious Sites,4.0,1
26047,Water Parks,5.0,1
26048,Beaches,5.0,1
26049,Beaches,2.0,1
26060,Beaches,3.0,1
26061,Nature & Wildlife Areas,5.0,1
26064,Water Parks,5.0,1
26066,Points of Interest & Landmarks,4.0,1
26066,Waterfalls,4.0,1
26075,Religious Sites,3.0,1
26079,Nature & Wildlife Areas,5.0,1
26079,Points of Interest & Landmarks,4.0,1
26080,Nature & Wildlife Areas,4.0,1
26084,National Parks,5.0,1
26087,Points of Interest & Landmarks,5.0,1
26091,Religious Sites,4.0,1
26094,Nature & Wildlife Areas,4.0,1
26096,Water Parks,5.0,1
26100,Religious Sites,2.0,1
26103,Water Parks,5.0,1
26106,Beaches,5.0,1
26107,Nature & Wildlife Areas,4.0,1
26107,Water Parks,5.0,1
26108,Religious Sites,5.0,2
26119,Religious Sites,3.0,1
26121,Beaches,5.0,1
26123,National Parks,5.0,1
26124,Religious Sites,3.0,1
26124,Water Parks,4.666666666666667,3
26125,Beaches,5.0,1
26125,National Parks,2.0,1
26126,Religious Sites,3.0,1
26128,Water Parks,5.0,1
26129,Religious Sites,3.0,1
26130,Nature & Wildlife Areas,1.0,1
26130,Water Parks,5.0,1
26134,Nature & Wildlife Areas,4.0,1
26135,Beaches,4.0,1
26139,Nature & Wildlife Areas,5.0,1
26141,Nature & Wildlife Areas,5.0,1
26142,Nature & Wildlife Areas,3.0,2
26142,Waterfalls,3.0,1
26143,Religious Sites,3.0,1
26145,Nature & Wildlife Areas,5.0,1
26146,Nature & Wildlife Areas,5.0,1
26147,Beaches,4.0,1
26150,Beaches,3.0,1
26150,Religious Sites,4.0,1
26150,Water Parks,5.0,2
26153,Religious Sites,5.0,1
26156,Nature & Wildlife Areas,4.0,1
26158,Water Parks,4.0,1
26159,Ballets,4.5,2
26159,Nature & Wildlife Areas,4.0,1
26160,Nature & Wildlife Areas,5.0,1
26161,Water Parks,5.0,1
26162,Nature & Wildlife Areas,4.0,1
26163,Religious Sites,4.0,1
26165,Beaches,4.0,1
26168,Beaches,2.0,1
26168,Nature & Wildlife Areas,4.0,1
26171,Water Parks,5.0,2
26174,Beaches,1.0,1
26175,Beaches,3.0,1
26178,Beaches,4.0,1
26179,Nature & Wildlife Areas,5.0,1
26180,Nature & Wildlife Areas,5.0,1
26187,Beaches,5.0,1
26189,Beaches,5.0,1
26191,Religious Sites,3.0,1
26192,Water Parks,5.0,1
26194,Nature & Wildlife Areas,4.0,1
26200,Nature & Wildlife Areas,5.0,1
26202,Water Parks,5.0,1
26204,Nature & Wildlife Areas,4.0,1
26205,Religious Sites,4.0,1
26207,Water Parks,5.0,1
26209,Nature & Wildlife Areas,4.0,1
26212,Beaches,4.0,1
26213,Religious Sites,4.0,1
26214,Beaches,5.0,2
26214,Religious Sites,3.0,1
26214,Water Parks,5.0,1
26215,Points of Interest & Landmarks,3.0,1
26218,Nature & Wildlife Areas,4.0,1
26222,Beaches,3.0,1
26223,Beaches,2.6,5
26223,Points of Interest & Landmarks,5.0,1
26223,Water Parks,5.0,2
26225,Nature & Wildlife Areas,4.0,2
26226,Beaches,4.0,2
26226,Nature & Wildlife Areas,4.0,3
26226,Points of Interest & Landmarks,4.0,1
26226,Religious Sites,4.0,1
26226,Water Parks,5.0,2
26227,Nature & Wildlife Areas,5.0,1
